timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,ft_posx,ft_posy,ft_heading,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw
02/21/2020-15:32:12.281949 -- 800089,0.5950910692502337,0.0,0.005509531350366889,0.0,0.0,-2.3545693292902197,-0.8266303016391299,5.579487013511,94,3525.8035842294,0.00047564810717455,-0.006567423615749,0.0031415259361606
02/21/2020-15:32:12.297570 -- 800089,0.5950873702412465,0.0,0.005513230359354096,0.0,0.0,-2.35502889703566,-0.8204714516754301,5.5774540210193,95,3188.3003584229,0.0016631686046253,0.0012132362340985,0.0020329924916608
02/21/2020-15:32:12.313192 -- 800089,0.5950804139379227,0.0,0.005520186662677898,0.0,0.0,-2.34843329459562,-0.8088892066413,5.5784010798146,96,3177.2931899642,0.0015145895621702,0.0041767152185112,-0.00094705879526225
02/21/2020-15:32:12.328813 -- 800089,0.5950910435371238,0.0,0.0055095570634767985,0.0,0.0,-2.3550747238347,-0.82658748931113,5.5793783200018,97,3304.1068100358,-0.0030623284874054,-0.0055069361977687,-0.00097724018725364
02/21/2020-15:32:12.344434 -- 800089,0.5950886746207493,0.0,0.005511925979851322,0.0,0.0,-2.34725929659246,-0.8226432435475499,5.579749461763,98,3217.1505376344,-0.00068298224266628,0.0028370523778729,-0.00037114176114876
02/21/2020-15:32:12.375677 -- 800089,0.595081803439228,0.0,0.005518797161372636,0.0,0.0,-2.34300612670566,-0.81120272631456,5.5809551904646,99,2936.0559139785,0.0019933679764103,0.0035467240371288,-0.0012057287016634
02/21/2020-15:32:12.391298 -- 800089,0.5950862750329003,0.0,0.005514325567700258,0.0,0.0,-2.34188739541008,-0.8186479297790701,5.5805074035794,100,2958.6007168459,-0.0021351408226515,-0.0013188032552638,0.00044778688524826
02/21/2020-15:32:12.406919 -- 800089,0.5950889226728854,0.0,0.005511677927715285,0.0,0.0,-2.34551025440883,-0.82305625035405,5.5806585164127,101,3046.2652329749,-0.00034105162405371,-0.0018711717001275,-0.00015111283326143
02/21/2020-15:32:12.422541 -- 800089,0.5950885179039503,0.0,0.00551208269665024,0.0,0.0,-2.34884577869517,-0.82238231007735,5.5809172856732,102,2876.9591397849,0.0008897764387783,-0.00070353068502489,-0.00025876926056442
02/21/2020-15:32:12.438163 -- 800089,0.5950912216933474,0.0,0.005509378907253267,0.0,0.0,-2.3504521326020997,-0.8268841194233101,5.5800241493924,103,2852.9605451937,-0.00079903848481141,-0.0013784249942756,0.00089313628077769
02/21/2020-15:32:12.453784 -- 800089,0.5950888745796631,0.0,0.005511726020937555,0.0,0.0,-2.35188065729823,-0.8229761751389699,5.5794437651291,104,2958.3149210904,0.0013014334116951,0.00047948484704353,0.00058038426338735
02/21/2020-15:32:12.469405 -- 800089,0.5950854030800434,0.0,0.005515197520557177,0.0,0.0,-2.3531456944999802,-0.8171961282722999,5.5777418575135,105,2676.8222222222,0.0017410237602256,0.00092669036071721,0.0017019076155943
